Agent, Computer Name, Duration of Call, LOB, Type, Message,
mbarth,auswrca0230,65 min,FXRS,Café,forced upgrade
jemcavin,ausrca0052,55 min,FXRS,FSMS,ship manager service won't start
anewman,ausrca0074,55 min,FXRS,FSMS,Server Peak Proactive Check Procedure
chkelley,ausrca0055,20 min,FXRS,FSMS,incorrect rates
ahendon,ausrca0069,12 min,Café,Café,Software download request
macampbell,auscrwfxrs3,8 min,FXRS,WIS,WIS questions
macampbell,auscrwfxrs3,6.5 min,FXRS,WIS,WIS questions
macampbell,auscrwfxrs3,6 min,FXRS,Café,Hardware tech ticket
sroberts,ausrca0072,5 min,FXRS,Registration,Helped callers get Test Creds.
mbarth,auswrca0230,5 min,FXRS,WIS,rates
mbarth,auswrca0230,5 min,FXRS,FSMS,mps when tracking
macampbell,auscrwfxrs3,5 min,FXRS,Misdirect,transferred to cust service
macampbell,auscrwfxrs3,4 min,FXRS,FXCT,General questions
macampbell,auscrwfxrs3,2 min,FXRS,Misdirect,transferred to domestic
rhagemann,ausrcwa043,2 min,FXRS,Misdirect,Dotcom
macampbell,auscrwfxrs3,1 min,FXRS,FSMS,disconnect
